caseid;weight;q3new_treat;q5b_treat;q12a_treat;q12_treat;q15_treat;Q1_risks_1;Q1_risks_2;Q1_risks_3;Q1_risks_4;Q1_risks_5;Q1_risks_6;Q1_risks_7;Q1_risks_8;Q1_risks_9;Q1_risks_10;Q1_risks_11;Q1_risks_12;Q1_risks_13;Q1_risks_14;Q1_risks_15;Q1_1;Q2_1;Q1_2;Q2_2;Q1_3;Q2_3;Q1_4;Q2_4;Q1_5;Q2_5;Q1_6;Q2_6;Q1_7;Q2_7;Q1_8;Q2_8;Q1_9;Q2_9;Q1_10;Q2_10;Q1_11;Q2_11;Q1_12;Q2_12;Q1_13;Q2_13;Q1_14;Q2_14;Q1_15;Q2_15;Q3new_1;Q3new_2;Q3new_3;Q3new_4;Q3new_5;Q3new_6;Q3new_7;Q3new_8;Q3new_9;Q3new_10;Q3new_11;Q4_1;Q4_2;Q4_3;Q4_4;Q4_5;Q5_tasks_1;Q5_tasks_2;Q5_tasks_3;Q5_tasks_4;Q5_tasks_5;Q5_tasks_6;Q5_tasks_7;Q5_tasks_8;Q5_tasks_9;Q5_tasks_10;Q5_tasks_11;Q5_tasks_12;Q5_tasks_13;Q5_tasks_14;Q5;Q5b;Q6_org_1;Q6_org_2;Q6_org_3;Q6_org_4;Q6_org_5;Q6_org_6;Q6_org_7;Q6_org_8;Q6_org_9;Q6_org_10;Q6_org_11;Q6_org_12;Q6_org_13;Q6_org_14;Q6_org_15;Q6_1;Q6_2;Q6_3;Q6_4;Q6_5;Q6_6;Q6_7;Q6_8;Q6_9;Q6_10;Q6_11;Q6_12;Q6_13;Q6_14;Q6_15;Q7_org_1;Q7_org_2;Q7_org_3;Q7_org_4;Q7_org_5;Q7_org_6;Q7_org_7;Q7_org_8;Q7_org_9;Q7_org_10;Q7_org_11;Q7_org_12;Q7_org_13;Q7_1;Q7_2;Q7_3;Q7_4;Q7_5;Q7_6;Q7_7;Q7_8;Q7_9;Q7_10;Q7_11;Q7_12;Q7_13;Q8_challenge_1;Q8_challenge_2;Q8_challenge_3;Q8_challenge_4;Q8_challenge_5;Q8_challenge_6;Q8_challenge_7;Q8_challenge_8;Q8_challenge_9;Q8_challenge_10;Q8_challenge_11;Q8_challenge_12;Q8_challenge_13;Q8_1;Q9_1;Q10_1;Q8_2;Q9_2;Q10_2;Q8_3;Q9_3;Q10_3;Q8_4;Q9_4;Q10_4;Q8_5;Q9_5;Q10_5;Q8_6;Q9_6;Q10_6;Q8_7;Q9_7;Q10_7;Q8_8;Q9_8;Q10_8;Q8_9;Q9_9;Q10_9;Q8_10;Q9_10;Q10_10;Q8_11;Q9_11;Q10_11;Q8_12;Q9_12;Q10_12;Q8_13;Q9_13;Q10_13;Q12a;Q12b;Q12;Q13;Q14_issue_1;Q14_issue_2;Q14_issue_3;Q14_issue_4;Q14_issue_5;Q14_1;Q14_2;Q14_3;Q14_4;Q14_5;Q15;Q16_1;Q16_2;Q16_3;Q17;Q18;birthyr;gender;race;educ;marstat;employ;faminc_new;pid3;pid7;inputstate;votereg;ideo5;newsint;religpew;pew_churatd;pew_bornagain;pew_religimp;pew_prayer;starttime;endtime
392330862;6,69151E+14;4;3;1;4;1;1;9;1;9;9;9;9;9;9;1;1;9;9;9;1;8;5;99;9;4;5;99;9;99;9;99;9;99;9;99;9;99;9;4;5;4;5;99;9;99;9;99;9;4;5;1;1;2;2;2;2;2;1;1;1;2;2;2;2;2;1;9;9;9;1;9;9;1;9;1;1;1;9;9;9;2;2;1;9;9;1;9;9;9;1;9;9;9;9;9;1;1;3;9;9;2;9;9;9;1;9;9;9;9;9;1;1;1;9;1;9;9;1;9;9;9;9;9;1;1;2;9;2;9;9;1;9;9;9;9;9;1;1;9;9;9;9;9;1;9;1;9;1;9;1;1;99;99;9;99;99;9;99;99;9;99;99;9;99;99;9;4;4;1;99;99;9;4;4;1;99;99;9;4;4;1;99;99;9;4;4;1;4;4;1;5;9;2;1;9;1;1;9;1;99;4;4;99;4;5;4;4;4;2;3;1992;1;3;3;5;8;2;3;4;36;2;1;1;11;6;2;3;6;11/06/2018;11/06/2018
392332972;1,15832E+14;2;2;2;3;3;9;1;9;1;9;9;9;9;9;1;1;9;9;1;9;99;9;5;3;99;9;7;4;99;9;99;9;99;9;99;9;99;9;6;5;7;4;99;9;99;9;7;4;99;9;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;9;9;9;9;9;1;1;9;9;1;9;9;3;2;9;9;1;1;9;9;9;1;9;9;9;9;1;9;1;9;9;3;3;9;9;9;2;9;9;9;9;2;9;2;9;9;9;1;9;1;9;9;1;1;9;1;9;9;9;9;4;9;3;9;9;2;3;9;3;9;9;9;9;1;9;9;9;1;1;1;9;1;9;99;99;9;99;99;9;99;99;9;5;4;1;99;99;9;99;99;9;99;99;9;5;4;1;4;4;1;4;4;1;99;99;9;4;3;1;99;99;9;9;2;2;3;1;1;9;1;9;5;4;99;3;99;3;3;4;5;4;4;1989;1;1;3;1;1;5;3;5;21;2;4;3;1;1;1;1;1;10/06/2018;10/06/2018
392334015;8,13695E+14;4;3;2;1;2;9;9;9;9;1;9;1;1;9;1;9;9;9;9;1;99;9;99;9;99;9;99;9;8;6;99;9;4;1;4;4;99;9;6;3;99;9;99;9;99;9;99;9;6;5;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;9;9;9;1;1;1;9;9;9;9;9;1;9;4;2;1;9;9;9;9;1;9;1;9;1;9;9;9;9;1;2;9;9;9;9;5;9;2;9;3;9;9;9;9;1;1;1;9;9;1;1;9;9;9;9;1;9;9;2;2;9;9;2;3;9;9;9;9;2;9;9;1;9;1;9;9;9;1;9;9;9;9;1;1;3;4;1;99;99;9;5;6;1;99;99;9;99;99;9;99;99;9;6;5;1;99;99;9;99;99;9;99;99;9;99;99;9;3;3;1;4;4;1;9;1;6;6;1;9;9;1;1;2;99;99;3;4;5;6;7;8;3;2;1993;2;1;2;5;1;7;1;2;53;2;1;2;2;4;2;3;6;10/06/2018;13/06/2018
392334074;9,12014E+14;2;1;2;2;2;1;9;1;9;9;9;9;9;1;1;9;1;9;9;9;6;3;99;9;3;1;99;9;99;9;99;9;99;9;99;9;4;2;6;5;99;9;4;3;99;9;99;9;99;9;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;1;1;9;9;9;9;1;9;9;1;1;9;9;1;9;3;1;1;1;9;9;9;1;1;9;1;9;9;9;9;9;9;3;3;9;9;9;3;3;9;3;9;9;9;9;9;9;9;9;1;1;9;9;1;9;1;9;9;9;1;9;9;3;3;9;9;3;9;3;9;9;9;3;9;1;9;1;9;1;9;9;9;9;9;1;1;99;99;9;7;7;1;99;99;9;7;7;1;99;99;9;1;1;4;99;99;9;99;99;9;99;99;9;99;99;9;99;99;9;4;4;3;7;7;1;9;5;3;3;9;1;1;1;9;99;4;4;4;99;3;5;5;5;3;5;1976;2;3;2;5;4;1;1;2;36;1;3;2;2;6;2;4;7;10/06/2018;10/06/2018
392335436;8,4823E+14;3;3;1;4;2;9;1;9;1;9;1;1;9;9;9;9;9;9;9;1;99;9;7;1;99;9;7;5;99;9;7;4;7;5;99;9;99;9;99;9;99;9;99;9;99;9;99;9;7;5;2;2;2;2;2;2;2;2;2;2;1;1;2;2;1;2;9;9;9;1;1;1;9;9;9;9;1;1;9;9;3;1;9;9;9;1;1;9;9;1;9;9;1;9;9;1;9;9;9;9;4;4;9;9;4;9;9;4;9;9;4;9;9;9;9;1;9;1;9;1;9;9;1;9;1;9;9;9;4;9;4;9;4;9;9;4;9;3;9;1;9;9;1;9;9;9;1;1;9;1;9;99;99;9;5;4;1;99;99;9;99;99;9;7;5;1;99;99;9;99;99;9;99;99;9;1;1;4;6;1;1;99;99;9;1;1;1;99;99;9;2;9;3;5;1;9;1;1;9;1;99;1;1;99;4;1;1;1;5;5;1977;1;3;4;1;1;97;3;4;12;1;6;1;7;5;1;1;8;10/06/2018;10/06/2018
392336761;8,24644E+14;2;3;2;2;4;9;1;9;9;9;1;9;1;9;9;9;9;9;1;1;99;9;5;3;99;9;99;9;99;9;6;4;99;9;3;4;99;9;99;9;99;9;99;9;99;9;6;5;5;5;2;2;2;1;1;1;2;2;2;2;2;2;1;2;2;2;9;1;1;9;9;1;9;9;9;1;9;9;1;9;2;2;1;9;1;9;9;1;1;9;9;9;1;9;9;9;9;3;9;2;9;9;2;3;9;9;9;3;9;9;9;9;9;9;1;9;1;1;1;9;9;1;9;9;9;9;9;2;9;3;3;3;9;9;2;9;9;9;9;1;9;1;1;9;9;9;9;9;1;9;1;99;99;9;6;5;2;99;99;9;5;6;1;5;6;2;99;99;9;99;99;9;99;99;9;99;99;9;99;99;9;5;6;2;99;99;9;5;6;2;9;2;2;3;1;1;9;1;9;5;4;99;3;99;2;4;5;4;2;2;1979;1;3;3;1;1;4;1;2;12;1;4;2;2;2;2;2;4;10/06/2018;10/06/2018
392338729;9,34052E+14;1;2;1;1;1;1;1;9;1;9;9;1;9;9;9;9;9;9;1;9;5;4;5;4;99;9;3;5;99;9;99;9;4;5;99;9;99;9;99;9;99;9;99;9;99;9;7;4;99;9;1;2;2;2;1;2;1;1;2;1;2;2;2;2;2;1;9;1;9;9;1;9;9;9;1;9;1;9;1;9;2;2;1;9;9;9;1;9;1;9;9;1;9;1;9;9;9;3;9;9;9;4;9;5;9;9;3;9;3;9;9;9;1;1;9;1;9;9;9;1;9;9;1;9;9;3;2;9;2;9;9;9;3;9;9;3;9;9;1;9;9;9;1;9;9;9;1;9;9;1;1;5;5;2;99;99;9;99;99;9;99;99;9;6;6;1;99;99;9;99;99;9;99;99;9;4;4;1;99;99;9;99;99;9;5;5;1;5;5;1;2;9;6;2;1;1;9;1;9;3;3;99;5;99;3;3;4;5;4;4;1974;2;3;2;5;2;3;1;2;30;2;2;2;11;6;2;4;6;10/06/2018;10/06/2018
392339845;6,8751E+14;1;2;1;4;2;9;1;9;9;9;9;9;1;9;9;9;9;1;1;1;99;9;6;3;99;9;99;9;99;9;99;9;99;9;6;3;99;9;99;9;99;9;99;9;6;3;6;3;6;3;1;2;2;1;2;1;1;2;2;2;2;1;2;2;2;2;9;9;1;9;1;1;9;9;9;1;9;1;9;9;1;1;1;9;9;9;9;9;1;9;1;9;9;1;9;1;9;1;9;9;9;9;9;1;9;1;9;9;1;9;1;9;1;9;1;9;9;1;9;9;9;9;9;1;1;1;9;1;9;9;1;9;9;9;9;9;1;1;1;1;9;9;1;9;9;1;1;9;9;9;9;6;6;1;5;5;1;99;99;9;99;99;9;5;4;1;99;99;9;99;99;9;5;5;1;5;5;1;99;99;9;99;99;9;99;99;9;99;99;9;1;9;1;1;9;1;1;1;9;99;5;5;4;99;1;4;5;6;1;1;1990;1;2;4;1;1;5;1;2;36;1;3;2;2;2;1;2;2;11/06/2018;11/06/2018
392341274;6,55895E+13;3;3;2;2;4;1;1;9;9;9;1;1;1;9;9;9;9;9;9;9;4;3;4;3;99;9;99;9;99;9;6;3;2;2;7;5;99;9;99;9;99;9;99;9;99;9;99;9;99;9;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;9;1;9;9;1;1;9;9;1;9;9;9;1;9;5;1;9;9;1;9;9;1;9;1;9;9;1;9;9;1;9;9;9;4;9;9;4;9;4;9;9;3;9;9;4;9;1;1;1;9;9;9;9;9;1;9;1;9;9;3;3;3;9;9;9;9;9;3;9;3;9;9;9;9;9;9;1;1;1;9;9;1;1;9;9;99;99;9;99;99;9;99;99;9;99;99;9;3;4;2;7;7;3;5;5;3;99;99;9;99;99;9;5;7;3;1;5;3;99;99;9;99;99;9;9;3;2;2;1;1;1;9;9;4;4;5;99;99;4;7;7;7;3;2;1975;1;2;4;5;1;5;1;2;36;1;3;2;11;2;2;4;2;10/06/2018;10/06/2018
392341671;2,72889E+14;1;1;2;4;2;9;1;1;9;9;9;9;1;9;9;9;1;9;1;9;99;9;4;3;4;4;99;9;99;9;99;9;99;9;3;3;99;9;99;9;99;9;6;4;99;9;7;5;99;9;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;9;9;9;9;9;9;1;9;1;1;9;9;2;2;9;1;1;9;1;1;9;1;9;9;9;9;9;9;9;9;2;2;9;2;2;9;2;9;9;9;9;9;9;9;9;9;1;9;1;1;9;9;9;1;9;9;1;9;9;2;9;2;2;9;9;9;2;9;9;2;9;1;9;9;9;9;9;1;1;1;9;1;9;99;99;9;4;5;1;99;99;9;99;99;9;99;99;9;99;99;9;99;99;9;5;6;1;5;5;1;5;5;1;99;99;9;5;5;1;99;99;9;9;5;2;3;1;1;1;9;9;4;4;4;99;99;3;5;6;7;2;4;2000;1;1;2;5;8;5;1;2;29;2;3;2;1;5;2;3;6;10/06/2018;10/06/2018
392344304;8,49553E+14;4;3;2;3;1;9;1;9;9;9;9;9;1;9;9;1;1;9;9;9;99;9;2;4;99;9;99;9;99;9;99;9;99;9;2;3;99;9;99;9;1;5;7;1;99;9;99;9;99;9;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;9;9;9;9;9;1;9;1;9;9;1;1;1;9;2;2;9;9;9;1;9;9;9;9;1;9;1;9;9;1;1;9;9;9;5;9;9;9;9;2;9;3;9;9;2;4;9;9;9;9;1;1;1;9;9;9;1;1;9;9;9;9;9;2;4;3;9;9;9;3;3;9;9;1;9;1;9;9;1;9;9;9;9;1;1;99;99;9;2;7;1;99;99;9;3;7;4;99;99;9;99;99;9;3;8;2;99;99;9;99;99;9;99;99;9;99;99;9;3;8;4;3;8;4;9;4;2;4;1;9;1;9;1;4;99;7;99;6;4;2;7;8;2;2;1995;2;3;2;5;1;1;2;7;51;2;4;1;10;2;2;3;7;10/06/2018;10/06/2018
392345288;9,34836E+14;2;2;1;4;4;9;1;1;1;9;9;9;9;1;1;9;9;9;9;9;99;9;4;4;6;5;4;4;99;9;99;9;99;9;99;9;4;3;4;2;99;9;99;9;99;9;99;9;99;9;1;2;1;2;2;2;1;2;2;2;2;2;2;2;2;1;9;9;9;1;9;9;1;1;9;9;9;1;1;9;3;2;9;9;9;9;1;9;1;9;9;1;1;9;9;9;1;9;9;9;9;1;9;2;9;9;3;3;9;9;9;3;1;9;9;9;9;9;1;1;9;1;9;9;1;3;9;9;9;9;9;3;3;9;4;9;9;3;1;9;9;9;9;9;1;1;1;1;9;9;9;4;98;3;99;99;9;99;99;9;99;99;9;99;99;9;99;99;9;3;98;3;5;5;2;3;4;3;3;3;3;99;99;9;99;99;9;99;99;9;3;9;3;2;1;9;1;1;9;6;99;6;7;99;5;4;4;4;3;6;1996;2;1;2;1;7;3;3;4;54;2;3;3;10;6;2;4;7;10/06/2018;10/06/2018
392346970;1,08168E+14;4;1;2;1;1;9;9;9;1;9;9;1;1;9;9;9;1;1;9;9;99;9;99;9;99;9;2;4;99;9;99;9;2;3;1;3;99;9;99;9;99;9;3;3;1;3;99;9;99;9;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;9;1;9;1;9;9;9;9;1;9;9;1;9;1;2;2;9;9;1;9;9;9;9;1;9;9;1;9;1;9;1;9;9;1;9;9;9;9;4;9;9;1;9;4;9;4;9;1;9;1;9;1;9;9;9;9;1;9;1;9;1;9;2;9;4;9;9;9;9;4;9;3;9;1;1;9;9;1;1;9;9;9;1;9;9;99;99;9;2;3;3;1;4;4;99;99;9;99;99;9;98;2;2;98;5;2;99;99;9;99;99;9;99;99;9;1;3;3;99;99;9;99;99;9;9;2;2;3;9;1;1;1;9;99;1;3;2;99;2;2;4;1;3;2;1981;1;5;2;5;7;2;1;1;6;1;3;1;9;6;2;3;4;10/06/2018;10/06/2018
392351023;8,93192E+13;4;2;1;2;3;1;9;9;1;1;9;9;1;1;9;9;9;9;9;9;4;4;99;9;99;9;4;5;6;5;99;9;99;9;5;5;7;5;99;9;99;9;99;9;99;9;99;9;99;9;1;1;2;1;2;1;1;2;1;1;2;2;2;2;2;1;1;9;9;9;9;9;1;9;9;1;1;1;9;9;5;1;9;9;9;9;9;1;1;9;9;1;9;1;1;9;9;9;9;9;9;9;5;2;9;9;4;9;5;5;9;9;9;9;1;1;9;1;9;1;9;9;9;1;9;9;9;5;5;9;2;9;5;9;9;9;5;9;9;9;1;9;9;1;1;9;9;9;9;1;1;99;99;9;99;99;9;5;6;1;99;99;9;99;99;9;6;6;1;4;5;1;99;99;9;99;99;9;99;99;9;99;99;9;4;4;1;4;4;1;3;9;4;4;1;9;9;1;1;4;99;99;4;4;3;4;6;7;5;4;1983;1;1;2;6;8;2;1;1;25;2;3;2;1;3;2;2;3;11/06/2018;11/06/2018
392351029;7,34357E+14;2;3;1;3;4;9;1;9;1;1;1;9;9;9;9;9;1;9;9;9;99;9;4;3;99;9;4;4;3;3;3;3;99;9;99;9;99;9;99;9;99;9;4;3;99;9;99;9;99;9;1;1;1;1;1;2;1;1;2;1;2;2;2;2;2;1;9;1;1;9;9;9;1;9;9;1;9;9;9;1;4;1;1;9;1;9;9;1;9;9;9;9;9;1;9;9;1;4;9;3;9;9;3;9;9;9;9;9;2;9;9;3;1;1;9;9;9;9;9;9;1;9;1;1;9;4;3;9;9;9;9;9;9;3;9;2;3;9;1;9;9;1;9;9;9;1;9;9;1;1;9;4;4;1;99;99;9;99;99;9;4;4;1;99;99;9;99;99;9;99;99;9;5;4;1;99;99;9;99;99;9;5;5;1;5;5;1;99;99;9;3;9;4;1;9;9;1;1;1;99;99;4;4;3;3;4;5;6;4;4;1992;2;3;3;1;7;3;1;2;19;1;3;3;1;1;1;1;2;10/06/2018;11/06/2018
392351097;7,84829E+14;4;1;1;3;1;9;1;1;9;1;9;9;9;9;9;1;9;9;1;9;99;9;4;4;5;4;99;9;5;4;99;9;99;9;99;9;99;9;99;9;4;3;99;9;99;9;5;5;99;9;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;1;1;9;9;1;9;9;9;9;1;9;1;9;9;1;2;3;9;1;1;1;1;9;9;9;9;9;9;1;9;9;9;9;3;3;3;3;9;9;9;9;9;9;2;9;9;9;1;9;1;9;1;9;9;9;9;9;9;1;1;3;9;3;9;3;9;9;9;9;9;9;3;2;1;9;9;1;1;9;1;9;9;9;9;9;1;4;4;2;99;99;9;99;99;9;4;5;2;5;6;1;99;99;9;5;6;1;99;99;9;99;99;9;99;99;9;99;99;9;99;99;9;5;5;1;3;9;5;1;9;1;1;1;9;99;4;4;2;99;3;4;6;7;3;4;1989;2;1;3;1;7;3;3;4;45;2;3;3;11;5;1;2;1;10/06/2018;10/06/2018
392352808;8,25353E+14;1;2;1;3;3;9;9;1;9;1;1;9;1;9;9;9;9;9;9;1;99;9;99;9;3;3;99;9;5;2;6;2;99;9;2;4;99;9;99;9;99;9;99;9;99;9;99;9;3;5;1;1;2;1;1;1;1;1;2;1;2;2;2;2;1;2;9;9;9;9;9;1;1;9;9;9;1;1;1;9;2;1;1;9;9;9;9;9;1;9;1;1;9;9;1;9;9;3;9;9;9;9;9;2;9;1;4;9;9;3;9;9;9;1;1;1;9;9;9;1;9;1;9;9;9;9;4;3;3;9;9;9;4;9;2;9;9;9;1;9;9;1;9;1;9;1;9;9;9;9;1;3;2;2;99;99;9;99;99;9;98;2;2;99;99;9;7;7;1;99;99;9;4;5;2;99;99;9;99;99;9;99;99;9;99;99;9;3;2;2;1;9;5;2;1;1;1;9;9;2;1;5;99;99;3;2;5;7;2;2;1991;2;1;3;5;1;6;1;1;32;1;1;2;9;6;2;4;7;10/06/2018;10/06/2018
392353898;8,25353E+14;1;3;2;2;1;9;1;1;9;1;9;9;1;9;9;1;9;9;9;9;99;9;3;4;2;3;99;9;6;2;99;9;99;9;7;5;99;9;99;9;6;5;99;9;99;9;99;9;99;9;1;1;2;2;2;2;1;1;1;1;2;2;2;2;2;1;9;9;9;1;9;1;1;9;9;1;9;1;9;9;4;1;1;9;9;9;9;9;9;9;9;1;1;9;1;1;9;3;9;9;9;9;9;9;9;9;4;3;9;3;3;9;9;1;9;9;9;1;1;1;1;9;9;9;9;9;4;9;9;9;4;4;4;4;9;9;9;9;9;9;1;1;1;9;9;1;9;9;1;9;9;99;99;9;99;99;9;5;6;1;6;6;1;5;5;2;99;99;9;99;99;9;5;5;2;99;99;9;99;99;9;6;4;2;99;99;9;99;99;9;9;2;3;1;1;9;1;9;1;8;99;8;99;8;8;98;98;98;8;8;1995;2;1;3;5;8;1;1;2;42;1;1;3;2;4;2;4;5;10/06/2018;10/06/2018
392356516;7,4403E+14;2;3;2;2;2;1;1;1;9;9;1;9;9;9;9;9;1;9;9;9;7;5;7;5;7;5;99;9;99;9;7;5;99;9;99;9;99;9;99;9;99;9;7;5;99;9;99;9;99;9;2;2;2;2;2;2;2;1;2;1;2;1;2;2;2;2;1;1;9;1;9;9;1;9;9;9;1;9;9;9;5;1;9;9;1;9;1;9;9;1;1;9;9;9;1;9;9;9;9;4;9;4;9;9;4;4;9;9;9;4;9;9;1;9;9;9;9;9;9;9;1;1;1;1;9;4;9;9;9;9;9;9;9;4;4;4;4;9;1;1;9;9;9;1;9;1;9;9;9;9;1;1;1;4;1;1;4;99;99;9;99;99;9;99;99;9;1;1;4;99;99;9;1;1;4;99;99;9;99;99;9;99;99;9;99;99;9;1;1;4;9;5;5;1;1;1;9;9;1;7;7;99;99;7;4;1;1;1;5;5;1981;1;2;3;5;4;97;1;1;24;2;1;2;10;6;2;4;7;11/06/2018;12/06/2018
392356687;8,14876E+14;4;2;1;1;2;9;1;9;1;1;9;9;1;9;9;9;9;9;9;1;99;9;1;1;99;9;5;5;4;3;99;9;99;9;3;4;99;9;99;9;99;9;99;9;99;9;99;9;3;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;9;1;9;9;9;9;9;9;9;1;1;1;9;1;6;1;9;1;9;1;1;9;9;9;9;9;1;9;9;1;9;9;3;9;3;3;9;9;9;9;9;3;9;9;3;9;9;9;1;1;9;9;9;9;1;9;9;1;1;9;9;5;5;9;9;9;9;5;9;9;5;5;1;9;1;9;1;1;9;1;9;9;9;9;9;8;8;1;99;99;9;8;8;5;99;99;9;8;8;5;8;8;5;99;99;9;8;8;5;99;99;9;99;99;9;99;99;9;99;99;9;99;99;9;3;9;6;6;9;1;1;9;1;99;8;8;99;8;3;8;8;8;6;6;1995;1;4;3;5;8;97;5;8;6;1;6;7;10;6;2;4;6;10/06/2018;10/06/2018
392356748;9,43341E+14;2;3;1;2;3;9;9;1;9;9;1;9;1;9;1;9;9;9;1;9;99;9;99;9;8;6;99;9;99;9;8;6;99;9;8;6;99;9;8;6;99;9;99;9;99;9;8;6;99;9;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;9;1;9;1;1;1;9;1;9;9;9;9;9;9;6;5;9;1;9;9;9;9;9;1;9;1;9;9;9;1;1;9;5;9;9;9;9;9;5;9;5;9;9;9;5;5;9;9;9;1;1;9;9;9;9;1;1;9;1;9;9;9;5;5;9;9;9;9;5;5;9;5;9;1;9;1;9;1;9;9;1;9;9;1;9;99;99;9;8;8;5;99;99;9;8;8;5;99;99;9;8;8;5;99;99;9;99;99;9;8;8;5;99;99;9;99;99;9;8;8;5;99;99;9;5;9;6;6;9;1;1;1;9;99;8;8;8;99;5;8;8;8;6;6;1990;2;1;1;6;7;2;3;4;41;2;6;7;11;5;2;3;3;11/06/2018;13/06/2018
392360023;8,36967E+14;4;3;2;2;3;9;1;1;9;1;1;9;1;9;9;9;9;9;9;9;99;9;4;3;4;3;99;9;4;3;4;3;99;9;4;3;99;9;99;9;99;9;99;9;99;9;99;9;99;9;1;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;9;9;9;1;9;9;9;1;1;1;9;9;9;1;2;2;9;9;9;9;9;1;9;1;1;9;9;1;9;1;9;9;9;9;9;9;3;9;3;2;9;9;3;9;3;9;9;9;1;1;9;9;9;9;1;1;9;1;9;9;9;2;2;9;9;9;9;2;2;9;2;9;1;9;1;9;9;9;1;9;1;9;9;1;9;4;4;2;99;99;9;4;4;2;99;99;9;99;99;9;99;99;9;5;5;2;99;99;9;5;5;2;99;99;9;99;99;9;5;5;3;99;99;9;9;3;1;2;1;1;9;9;1;4;4;99;99;4;2;5;5;5;3;3;1991;2;1;2;1;1;2;2;7;23;1;5;2;2;3;2;1;4;10/06/2018;10/06/2018
392362921;9,34836E+14;3;2;2;2;3;9;1;9;9;9;9;9;9;1;9;1;9;1;9;1;99;9;7;4;99;9;99;9;99;9;99;9;99;9;99;9;5;4;99;9;3;4;99;9;4;4;99;9;6;3;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;9;9;9;9;9;9;1;1;1;9;9;9;1;2;1;9;9;9;9;1;9;1;1;9;1;9;9;9;1;9;9;9;9;9;1;9;2;2;9;2;9;9;9;1;9;1;9;9;9;9;9;9;9;1;1;1;1;9;1;9;9;9;9;9;9;9;1;2;2;1;9;9;1;1;1;9;9;1;9;9;1;9;9;9;99;99;9;4;6;2;3;6;3;2;4;2;99;99;9;99;99;9;3;6;2;99;99;9;99;99;9;7;2;1;99;99;9;99;99;9;99;99;9;9;1;2;1;1;9;1;1;9;1;99;7;1;99;2;5;4;6;1;1;1992;2;1;1;6;4;4;1;1;42;2;1;1;11;1;1;1;4;10/06/2018;10/06/2018
392366172;2,04064E+14;4;3;2;3;1;1;9;1;9;9;9;9;1;1;9;1;9;9;9;9;7;4;99;9;4;5;99;9;99;9;99;9;99;9;4;3;6;4;99;9;3;5;99;9;99;9;99;9;99;9;2;2;1;2;1;2;2;1;2;2;2;2;1;2;2;2;1;9;1;1;9;9;9;9;9;9;9;1;1;9;4;4;1;9;1;9;1;1;9;9;9;9;9;1;9;9;9;4;9;2;9;4;3;9;9;9;9;9;3;9;9;9;1;9;9;9;9;9;1;9;1;1;9;1;9;3;9;9;9;9;9;1;9;3;4;9;2;9;9;9;1;1;9;1;9;1;9;9;9;9;1;99;99;9;99;99;9;6;5;2;4;6;2;99;99;9;7;6;3;99;99;9;4;5;2;99;99;9;99;99;9;99;99;9;99;99;9;5;4;3;9;2;2;2;1;9;9;1;1;5;99;99;3;5;2;6;4;5;3;2;1994;1;1;2;1;1;6;2;7;22;1;2;2;11;5;2;4;7;12/06/2018;12/06/2018
392368329;8,99738E+14;3;1;2;4;1;1;9;9;9;1;1;1;9;9;9;9;9;1;9;9;4;4;99;9;99;9;99;9;5;3;3;5;4;5;99;9;99;9;99;9;99;9;99;9;5;4;99;9;99;9;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;9;9;1;9;9;9;1;9;1;9;1;9;9;1;1;2;9;9;1;9;9;9;1;1;9;9;9;9;1;1;9;9;9;2;9;9;9;1;1;9;9;9;9;1;2;9;1;9;1;9;9;1;9;9;9;1;9;1;9;2;9;2;9;9;1;9;9;9;2;9;1;9;1;9;9;1;1;9;1;9;9;1;9;9;9;5;5;1;99;99;9;99;99;9;5;6;1;5;5;2;99;99;9;5;6;1;99;99;9;99;99;9;4;5;3;99;99;9;99;99;9;99;99;9;9;2;2;2;1;1;9;9;1;6;5;99;99;5;1;3;6;7;1;1;1998;1;3;3;5;1;5;1;1;12;1;1;1;2;5;2;3;6;11/06/2018;11/06/2018
